Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
3,"H Fang, F Lafarge","Pyramid scene parsing network in 3D: Improving semantic segmentation of point clouds with multi-scale contextual information",2019,"ISPRS Journal of Photogrammetry and Remote …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0924271619301509","https://scholar.google.com/scholar?cites=6446428559715161604&as_sdt=2005&sciodt=0,5&hl=en",582,"2020-10-22 19:32:26","","","","",,,,,3,3.00,2,2,1,"Analyzing and extracting geometric features from 3D data is a fundamental step in 3D scene understanding. Recent works demonstrated that deep learning architectures can operate directly on raw point clouds, ie without the use of intermediate grid-like structures. These …"
2,"B Yang, J Yao, B Wang, J Hu, Y Pan, T Pan…","P2MAT-NET: Learning medial axis transform from sparse point clouds",2020,"… Aided Geometric Design","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167839620300613","https://scholar.google.com/scholar?cites=738730989743600472&as_sdt=2005&sciodt=0,5&hl=en",583,"2020-10-22 19:32:26","","","","",,,,,2,2.00,0,7,1,"The medial axis transform (MAT) of a 3D shape includes the set of centers and radii of the maximally inscribed spheres, and is a complete shape descriptor that can be used to reconstruct the original shape. It is a compact representation that jointly describes geometry …"
7,"CB Rist, M Enzweiler, DM Gavrila","Cross-Sensor Deep Domain Adaptation for LiDAR Detection and Segmentation",2019,"2019 IEEE Intelligent …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8814047/","https://scholar.google.com/scholar?cites=7991412825357258386&as_sdt=2005&sciodt=0,5&hl=en",584,"2020-10-22 19:32:26","","","","",,,,,7,7.00,2,3,1,"A considerable amount of annotated training data is necessary to achieve state-of-the-art performance in perception tasks using point clouds. Unlike RGB-images, LiDAR point clouds captured with different sensors or varied mounting positions exhibit a significant shift …"
3,"S Schubert, P Neubert, J Pöschmann…","Circular convolutional neural networks for panoramic images and laser data",2019,"2019 IEEE Intelligent …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8813862/","https://scholar.google.com/scholar?cites=5955697055509857769&as_sdt=2005&sciodt=0,5&hl=en",585,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,4,1,"Circular Convolutional Neural Networks (CCNN) are an easy to use alternative to CNNs for input data with wrap-around structure like 360° images and multi-layer laserscans. Although circular convolutions have been used in neural networks before, a detailed description and …"
3,"M Yildirim, A Çinar","Classification of White Blood Cells by Deep Learning Methods for Diagnosing Disease.",2019,"Revue d'Intelligence Artificielle","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/e869/4b6851a70c80789580221dea4eb8de5dcde8.pdf","https://scholar.google.com/scholar?cites=3418490634878141618&as_sdt=2005&sciodt=0,5&hl=en",586,"2020-10-22 19:32:26","PDF","","","",,,,,3,3.00,2,2,1,"Accepted: 29 August 2019 Leukocytes, also known as white blood cells, are a group of cells that protect the body against infections, which is an important part of the immune system. The classification of white blood cells is widely used to diagnose various diseases, such as …"
2,"X Wen, Z Han, G Youk, YS Liu","CF-SIS: Semantic-instance segmentation of 3D point clouds by context fusion with self-attention",2020,"Proceedings of the 28th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3394171.3413829","https://scholar.google.com/scholar?cites=249705450913029102&as_sdt=2005&sciodt=0,5&hl=en",587,"2020-10-22 19:32:26","","","","",,,,,2,2.00,1,4,1,"ABSTRACT 3D Semantic-Instance Segmentation (SIS) is a newly emerging research direction that aims to understand visual information of 3D scene on both semantic and instance level. The main difficulty lies in how to coordinate the paradox between mutual aid …"
5,"J Schult, F Engelmann…","DualConvMesh-Net: Joint Geodesic and Euclidean Convolutions on 3D Meshes",2020,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2020/html/Schult_DualConvMesh-Net_Joint_Geodesic_and_Euclidean_Convolutions_on_3D_Meshes_CVPR_2020_paper.html","https://scholar.google.com/scholar?cites=603126275204072750&as_sdt=2005&sciodt=0,5&hl=en",588,"2020-10-22 19:32:26","","","","",,,,,5,5.00,2,3,1,"Abstract We propose DualConvMesh-Nets (DCM-Net) a family of deep hierarchical convolutional networks over 3D geometric data that combines two types of convolutions. The first type, Geodesic convolutions, defines the kernel weights over mesh surfaces or graphs …"
3,"E Nezhadarya, E Taghavi, R Razani…","Adaptive Hierarchical Down-Sampling for Point Cloud Classification",2020,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2020/html/Nezhadarya_Adaptive_Hierarchical_Down-Sampling_for_Point_Cloud_Classification_CVPR_2020_paper.html","https://scholar.google.com/scholar?cites=185569434449255324&as_sdt=2005&sciodt=0,5&hl=en",589,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,4,1,"Deterministic down-sampling of an unordered point cloud in a deep neural network has not been rigorously studied so far. Existing methods down-sample the points regardless of their importance for the network output and often address down-sampling the raw point cloud …"
3,"M Zheng, H Wu, Y Li","An adaptive end-to-end classification approach for mobile laser scanning point clouds based on knowledge in urban scenes",2019,"Remote Sensing","mdpi.com","https://www.mdpi.com/2072-4292/11/2/186","https://scholar.google.com/scholar?cites=13695456464964095766&as_sdt=2005&sciodt=0,5&hl=en",590,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,3,1,"It is fundamental for 3D city maps to efficiently classify objects of point clouds in urban scenes. However, it is still a large challenge to obtain massive training samples for point clouds and to sustain the huge training burden. To overcome it, a knowledge-based …"
2,"S Sinha, E Glorieux, P Franciosa…","3D convolutional neural networks to estimate assembly process parameters using 3D point-clouds",2019,"Multimodal Sensing …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/11059/110590B/3D-convolutional-neural-networks-to-estimate-assembly-process-parameters-using/10.1117/12.2526062.full?webSyncID=8531ab0d-3a6b-03c9-7c00-9b6bcd746b80&sessionGUID=d8e8abee-aed6-ae05-c117-aac5a9199362","https://scholar.google.com/scholar?cites=4312980392582575762&as_sdt=2005&sciodt=0,5&hl=en",591,"2020-10-22 19:32:26","","","","",,,,,2,2.00,1,4,1,"Closed loop dimensional quality control for an assembly system entails controlling process parameters based on dimensional quality measurement data to ensure that products conform to quality requirements. Effective closed-loop quality control reduces machine …"
2,"Q Ma, J Yang, A Ranjan, S Pujades…","Learning to Dress 3D People in Generative Clothing",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1907.13615","https://scholar.google.com/scholar?cites=2930159970222659252&as_sdt=2005&sciodt=0,5&hl=en",592,"2020-10-22 19:32:26","","","","",,,,,2,2.00,0,5,1,"Three-dimensional human body models are widely used in the analysis of human pose and motion. Existing models, however, are learned from minimally-clothed 3D scans and thus do not generalize to the complexity of dressed people in common images and videos …"
2,"J Payne","Deep hyperedges: a framework for transductive and inductive learning on hypergraphs",2019,"arXiv preprint arXiv:1910.02633","arxiv.org","https://arxiv.org/abs/1910.02633","https://scholar.google.com/scholar?cites=12867752126038425960&as_sdt=2005&sciodt=0,5&hl=en",593,"2020-10-22 19:32:26","","","","",,,,,2,2.00,2,1,1,"From social networks to protein complexes to disease genomes to visual data, hypergraphs are everywhere. However, the scope of research studying deep learning on hypergraphs is still quite sparse and nascent, as there has not yet existed an effective, unified framework for …"
2,"FG Marulanda, P Libin, T Verstraeten…","IPC-Net: 3D point-cloud segmentation using deep inter-point convolutional layers",2018,"2018 IEEE 30th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8576052/","https://scholar.google.com/scholar?cites=8908296675860404752&as_sdt=2005&sciodt=0,5&hl=en",594,"2020-10-22 19:32:26","","","","",,,,,2,1.00,1,4,2,"Over the last decade, the demand for better segmentation and classification algorithms in 3D spaces has significantly grown due to the popularity of new 3D sensor technologies and advancements in the field of robotics. Point-clouds are one of the most popular …"
3,"F Williams, J Parent-Levesque…","Voronoinet: General functional approximators with local support",2020,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPRW_2020/html/w17/Williams_VoronoiNet_General_Functional_Approximators_With_Local_Support_CVPRW_2020_paper.html","https://scholar.google.com/scholar?cites=4386825440579612070&as_sdt=2005&sciodt=0,5&hl=en",595,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,3,1,"Voronoi diagrams are highly compact representations that are used in various Graphics applications. In this work, we show how to embed a differentiable version of it-via a novel deep architecture-into a generative deep network. By doing so, we achieve a highly compact …"
2,"S Li, Z Luo, M Zhen, Y Yao, T Shen…","Cross-atlas convolution for parameterization invariant learning on textured mesh surface",2019,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2019/html/Li_Cross-Atlas_Convolution_for_Parameterization_Invariant_Learning_on_Textured_Mesh_Surface_CVPR_2019_paper.html","https://scholar.google.com/scholar?cites=16779850511208202996&as_sdt=2005&sciodt=0,5&hl=en",596,"2020-10-22 19:32:26","","","","",,,,,2,2.00,0,6,1,"We present a convolutional network architecture for direct feature learning on mesh surfaces through their atlases of texture maps. The texture map encodes the parameterization from 3D to 2D domain, rendering not only RGB values but also rasterized geometric features if …"
2,"R Yu, J Sun, H Li","Learning spectral transform network on 3d surface for non-rigid shape analysis",2018,"Proceedings of the European …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_eccv_2018_workshops/w16/html/Yu_Learning_Spectral_Transform_Network_on_3D_Surface_for_Non-rigid_Shape_ECCVW_2018_paper.html","https://scholar.google.com/scholar?cites=13912562200184075246&as_sdt=2005&sciodt=0,5&hl=en",597,"2020-10-22 19:32:26","","","","",,,,,2,1.00,1,3,2,"Designing a network on 3D surface for non-rigid shape analysis is a challenging task. In this work, we propose a novel spectral transform network on 3D surface to learn shape descriptors. The proposed network architecture consists of four stages: raw descriptor …"
3,"D Griffiths, J Boehm","Weighted Point Cloud Augmentation for Neural Network Training Data Class-Imbalance",2019,"arXiv preprint arXiv:1904.04094","arxiv.org","https://arxiv.org/abs/1904.04094","https://scholar.google.com/scholar?cites=6120466363814635225&as_sdt=2005&sciodt=0,5&hl=en",598,"2020-10-22 19:32:26","","","","",,,,,3,3.00,2,2,1,"Recent developments in the field of deep learning for 3D data have demonstrated promising potential for end-to-end learning directly from point clouds. However, many real-world point clouds contain a large class im-balance due to the natural class im-balance observed in …"
4,"J Gordon, WP Bruinsma, AYK Foong…","Convolutional conditional neural processes",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1910.13556","https://scholar.google.com/scholar?cites=12448908036618273456&as_sdt=2005&sciodt=0,5&hl=en",599,"2020-10-22 19:32:26","","","","",,,,,4,4.00,1,4,1,"We introduce the Convolutional Conditional Neural Process (ConvCNP), a new member of the Neural Process family that models translation equivariance in the data. Translation equivariance is an important inductive bias for many learning problems including time series …"
9,"B Huang, J Zhao, J Liu","A Survey of Simultaneous Localization and Mapping",2019,"arXiv preprint arXiv:1909.05214","arxiv.org","https://arxiv.org/abs/1909.05214","https://scholar.google.com/scholar?cites=2717567851169262690&as_sdt=2005&sciodt=0,5&hl=en",600,"2020-10-22 19:32:26","","","","",,,,,9,9.00,3,3,1,"Simultaneous Localization and Mapping (SLAM) achieves the purpose of simultaneous positioning and map construction based on self-perception. The paper makes an overview in SLAM including Lidar SLAM, visual SLAM, and their fusion. For Lidar or visual SLAM, the …"
3,"A Blank, M Hiller, S Zhang, A Leser…","6DoF Pose-Estimation Pipeline for Texture-less Industrial Components in Bin Picking Applications",2019,"… on Mobile Robots …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8870920/","https://scholar.google.com/scholar?cites=159600310302106084&as_sdt=2005&sciodt=0,5&hl=en",601,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,5,1,"Over the next few years, autonomous robots and functionalities are expected to gain increased importance for the shop floor. Perception and the derivation of autonomous behavior is of crucial importance in this context. We present a combined object recognition …"
